sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
108099781,therapeutic neuroradiologists,vascular neurosurgeons,6,7,3,4,"A meeting of vascular neurosurgeons and therapeutic neuroradiologists . "" Who treats what ? "" June 1995 - -""Fondation les Treilles "" ( France ) ."
108099781,vascular neurosurgeons,therapeutic neuroradiologists,3,4,6,7,"A meeting of vascular neurosurgeons and therapeutic neuroradiologists . "" Who treats what ? "" June 1995 - -""Fondation les Treilles "" ( France ) ."
108286153,the urologist,genitourinary pain,6,7,10,11,Gabapentin belongs in the armaterium of the urologist who treats genitourinary pain .
108660250,Low-dose superficial radiation therapy,nonmelanoma skin cancer,2,5,11,13,Background : Low-dose superficial radiation therapy ( SRT ) effectively treats nonmelanoma skin cancer ( NMSC ) without requiring invasive excision .
108660250,SRT,nonmelanoma skin cancer,7,7,11,13,Background : Low-dose superficial radiation therapy ( SRT ) effectively treats nonmelanoma skin cancer ( NMSC ) without requiring invasive excision .
109250972,Oxygen,mild AMS,0,0,5,6,"Oxygen effectively treats HAPE and mild AMS , but is not as useful for cerebral edema ."
109895617,ablation,electrical abnormalities of the heart,3,3,5,9,"In particular , ablation treats electrical abnormalities of the heart by intentionally generating scar to block aberrant conduction pathways ."
110046947,lambda-dynamics,"the conventional "" lambda",10,10,12,15,"Unlike traditional free energy perturbation and thermodynamic integration methods , lambda-dynamics treats the conventional "" lambda "" as a dynamic variable in free energy simulations and simultaneously evaluates thermodynamic properties for multiple states in a single simulation ."
110128432,Peritoneovenous shunting,nephrogenic ascites,0,1,4,5,Peritoneovenous shunting successfully treats nephrogenic ascites and reverses the morbid sequelae usually associated with this syndrome .
110154931,targeted reinnervation,peripheral neuropathy,4,5,15,16,"Previous studies prove that targeted reinnervation successfully treats and , in some cases , resolves peripheral neuropathy and phantom limb pain in patients who have undergone previous amputation ( i.e. , secondary targeted reinnervation ) ."
110516800,Lidocaine plaster,mechanical hyperalgesia,0,1,4,5,Lidocaine plaster effectively treats mechanical hyperalgesia and cold pain .
110516800,Lidocaine plaster,cold pain,0,1,7,8,Lidocaine plaster effectively treats mechanical hyperalgesia and cold pain .
111386336,endovascular management,the mechanical compression,17,18,22,24,"Recently , both retrospective and prospective studies have suggested that endovascular management should be front-line treatment ; endovascular management actively treats both the mechanical compression with stent placement and the thrombus burden with chemical dissolution ."
111681729,total parathyroidectomy,hypercalcemic hyperparathyroidism,8,9,17,18,The clinical part of the study evaluates if total parathyroidectomy with autotransplantation ( TPT+AT ) treats appropriately hypercalcemic hyperparathyroidism in RTX patients .
111895710,the physician,diagnosed,25,26,31,31,"The self-test kits were sent to an outpatient clinic providing care for people living with HIV , where , after taking a preliminary history , the physician who treats the newly diagnosed HIV patients handed them over for use by the partner of the patient ."
112028671,PUVA,atopic eczema,0,0,7,8,PUVA treats skin diseases like psoriasis and atopic eczema .
112033906,polarizable multipole interactions with supermolecular pairs,electrostatic interactions by multipoles up to quadrupoles,12,17,22,28,"The calculations have been performed by the recently developed PMISP approach ( polarizable multipole interactions with supermolecular pairs ) , which treats electrostatic interactions by multipoles up to quadrupoles , induction by anisotropic polarizabilities , and nonclassical interactions ( dispersion , exchange repulsion , etc . ) by explicit quantum chemical calculations , using a fragmentation approach , except for long-range interactions that are treated by standard molecular-mechanics Lennard-Jones terms ."
112033906,the recently developed PMISP approach,electrostatic interactions by multipoles up to quadrupoles,6,10,22,28,"The calculations have been performed by the recently developed PMISP approach ( polarizable multipole interactions with supermolecular pairs ) , which treats electrostatic interactions by multipoles up to quadrupoles , induction by anisotropic polarizabilities , and nonclassical interactions ( dispersion , exchange repulsion , etc . ) by explicit quantum chemical calculations , using a fragmentation approach , except for long-range interactions that are treated by standard molecular-mechanics Lennard-Jones terms ."
112206918,A multidisciplinary team,such lesions,0,2,15,16,"A multidisciplinary team consisting of plastic surgery , maxillofacial surgery and interventional radiology currently treats such lesions by converting liquid sclerosant into foam ."
112582782,a general emergency responsibility hospital,minor and moderate injuries,6,10,12,15,"Having limited capacity and capability , a general emergency responsibility hospital treats minor and moderate injuries , from which the majority of earthquake-induced casualties suffer ."
112755902,Intramyocardial injection of hypoxia-preconditioned adipose-derived stromal cells,acute myocardial infarction,0,6,8,10,Intramyocardial injection of hypoxia-preconditioned adipose-derived stromal cells treats acute myocardial infarction : an in vivo study in swine .
113345688,a model,the complex C4 syndrome,8,9,15,18,"They are , however , generally limited to a model that treats the evolution of the complex C4 syndrome in different lineages as a directly comparable process ."
113378552,a novel separation of classical and quantum degrees of freedom,avoided and trivial,17,26,29,31,"Our protocol is based on three key modifications of the surface hopping methodology : ( a ) a novel separation of classical and quantum degrees of freedom that treats avoided and trivial crossings efficiently , ( b ) a multidimensional approximation of the time derivative matrix that avoids explicit construction of the derivative coupling at most time steps , and ( c ) an efficient approximation for the augmented fewest-switches surface hopping decoherence rate ."
113638015,Médecins Sans Frontières,malnourished,2,4,13,13,"Globally , Médecins Sans Frontières ( MSF ) treats more than 300,000 severely malnourished children annually ."
113638015,MSF,malnourished,6,6,13,13,"Globally , Médecins Sans Frontières ( MSF ) treats more than 300,000 severely malnourished children annually ."
113654689,The derivation,a reactive term,0,1,8,10,"The derivation treats exactly ( without linearization ) a reactive term in the transport equation which accounts for uncertainty ( randomness ) in both flow velocity and kinetic rate constants but requires a closure , such as a Large-Eddy-Diffusivity ( LED ) approximation used in the present analysis ."
113659113,Anybody,disturbed,0,0,5,5,"Anybody who treats the seriously disturbed adolescent will be familiar with a simple and obvious characteristic of these adolescents -- it is an irreconcilable , unanswerable quest to alter the image of the body ."
113718674,The generalized estimating equation ( GEE ) approach,incomplete observations,0,7,9,10,"The generalized estimating equation ( GEE ) approach treats incomplete observations as missing data in a marginal logistic regression model , which flexibly accommodates various types of intraclass correlation , missing patterns , and missing proportions ."
113790679,Our method,the periodic images that are due to,0,1,15,21,Our method accurately treats repeated image charges under the planar dielectric interfaces as well as the periodic images that are due to the periodic boundary conditions along the other two directions .
113790679,Our method,repeated,0,1,4,4,Our method accurately treats repeated image charges under the planar dielectric interfaces as well as the periodic images that are due to the periodic boundary conditions along the other two directions .
113792515,Médecins Sans Frontières,malnourished,2,4,13,13,"Globally , Médecins Sans Frontières ( MSF ) treats more than 300,000 severely malnourished children annually ."
