sentence_id,medical,are,treated,treatment,medical_first_index,medical_last_index,are_first_index,are_last_index,treated_first_index,treated_last_index,treatment_first_index,treatment_last_index,sentence_text
114439623,ovarian carcinoma,are,treated,cisplatin,18,19,21,21,22,22,24,24,The aim of this study was to investigate the independent prognostic significance of p53 overexpression in patients with ovarian carcinoma who are treated with cisplatin .
114443550,metastatic disease,are,treated,systemic agents,3,4,5,5,6,6,8,9,"Most patients with metastatic disease are treated with systemic agents , which prolong survival and improve symptoms but are typically not curative ."
114862381,cervical cancer,are,treated,a radical hysterectomy,36,37,39,39,40,40,42,44,"Although it is still preliminary , the surgical technique described in this report is thought to be effective for preserving bladder function , and thus , the quality of life could be improved for patients with cervical cancer who are treated with a radical hysterectomy ."
115366386,disabling,is,treated,a single-anastomosis internal jugular venous bypass,7,7,25,25,27,27,29,34,In the case presented a patient with disabling symptoms 18 years after ligation of the right subclavian vein during resection of a chest wall tumor is successfully treated with a single-anastomosis internal jugular venous bypass .
115398032,positive US findings,are,treated,a Pavlik harness,2,4,5,5,6,6,8,10,"Infants with positive US findings are treated with a Pavlik harness , a dynamic abduction splint ."
115516005,advanced breast cancer,are,treated,neoadjuvant chemotherapy,6,8,9,9,10,10,12,13,"In conclusion , patients with locally advanced breast cancer are treated with neoadjuvant chemotherapy followed by breast conserving surgery with axillary dissection and radiation therapy as a part of the multimodality management ."
115681436,unresectable advanced cutaneous squamous cell carcinoma,are,treated,palliative intent,2,7,11,11,13,13,15,16,Patients with unresectable advanced cutaneous squamous cell carcinoma ( cSCC ) are generally treated with palliative intent .
115729028,isolated occipital condyle lesions,are,treated,empirical radiation,2,5,14,14,17,17,19,20,Patients with isolated occipital condyle lesions concerning for metastases rarely undergo surgical biopsies and are more commonly treated with empirical radiation with or without chemotherapy .
115913364,indeterminate thyroid nodules,are,treated,diagnostic lobectomy,2,4,11,11,13,13,15,16,"Patients with indeterminate thyroid nodules ( Bethesda III and IV ) are often treated with diagnostic lobectomy , which in most cases represents an overtreatment ."
116225223,intractable pain,are,treated,SCS,13,14,16,16,18,18,20,20,We conclude that rigid selection protocol can maximize the proportion of patients with intractable pain who are successfully treated with SCS .
116308145,the racemose form,are,treated,praziquantel,2,4,6,6,7,7,12,12,"Patients with the racemose form who are treated with CSF diversion and praziquantel do well , although those who are only treated surgically die of their disease ."
116308145,the racemose form,are,treated,CSF diversion,2,4,6,6,7,7,9,10,"Patients with the racemose form who are treated with CSF diversion and praziquantel do well , although those who are only treated surgically die of their disease ."
116380761,posterior displacement,are,treated,volar locking plates,7,8,9,9,11,11,13,15,Extra-articular fractures of the distal radius with posterior displacement are typically treated with volar locking plates .
116481871,chronic myeloid leukemia,are,treated,imatinib,5,7,16,16,17,17,19,19,The majority of patients with chronic myeloid leukemia in early chronic phase ( CML-ECP ) who are treated with imatinib achieve a complete cytogenetic response with a significant reduction in the risk of progression to advanced phases .
116536504,advanced or metastatic PEC,are,treated,FAS,3,6,8,8,9,9,11,11,"Patients with locally advanced or metastatic PEC who are treated with FAS may have a reasonable RR , and responders may experience longer PFS and OS ."
116685599,compromised cardiovascular function,are,treated,high-dose albumin,37,39,40,40,41,41,43,44,The high-grade neuroprotection afforded by the DHA-albumin complex at relatively low albumin doses is clinically advantageous in that it might reduce the likelihood of acute intravascular volume overload and congestive heart failure sometimes induced when patients with compromised cardiovascular function are treated with high-dose albumin .
116821304,displaced femoral neck fractures,are,treated,a hemiarthroplasty,3,6,7,7,9,9,11,12,"Elderly patients with displaced femoral neck fractures are commonly treated with a hemiarthroplasty ( HA ) , but little is known about the long-term failure of this treatment ."
116864989,multiple recurrent Clostridioides difficile infections,are,treated,fecal microbiota transplantation,2,6,10,10,11,11,13,15,"Patients with multiple recurrent Clostridioides difficile infections ( rCDI ) are treated with fecal microbiota transplantation ( FMT ) , using feces provided by healthy donors ."
116954618,solid organ transplants,are,treated,HMG-CoA reductase inhibitors,2,4,5,5,7,7,9,11,Patients with solid organ transplants are frequently treated with HMG-CoA reductase inhibitors ( statins ) .
116957493,primary breast cancers,are,treated,endocrine therapies,3,5,16,16,17,17,19,20,"Most women with primary breast cancers that express estrogen receptor alpha ( ER or ESR1 ) are treated with endocrine therapies including the anti-estrogen tamoxifen , but resistance to these anti-endocrine therapies often develops ."
116991561,advanced-stage disease,are,treated,radical surgery,2,3,9,9,10,10,12,13,"Patients with advanced-stage disease or who are finished childbearing are treated with radical surgery consisting of peritoneal washings , total abdominal hysterectomy , bilateral salpingo-oophorectomy , infracolic omentectomy , complete peritoneal resection of macroscopic lesions , or multiple peritoneal biopsies ; in case of mucinous BOTs , patients also are treated with an appendectomy ."
117111122,local recurrence,are,treated,PSTs,29,30,32,32,33,33,35,35,"While it is important to discuss the balance between quality of life and rates of relapse , one must also emphasize the rates of overall survival in patients with local recurrence who are treated with PSTs ."
117306989,high-calorie diet-induced obesity,are,treated,Bergenia crassifolia black and fermented leaves extracts,17,19,21,21,22,22,24,30,The objective of this study was to evaluate the feeding behavior and weight gain in rats with high-calorie diet-induced obesity that are treated with Bergenia crassifolia black and fermented leaves extracts .
117608219,wild-type PIK3CA,are,treated,an upfront combination of Ron,7,8,9,9,12,12,14,18,Our data also indicate that tumors with wild-type PIK3CA are most effectively treated with an upfront combination of Ron and PI3 K inhibitors for the most durable response .
117884099,psychiatric disorders,are,treated,older drugs,3,4,5,5,7,7,9,10,"Elderly patients with psychiatric disorders are frequently treated with older drugs , which have a high risk of side effects and drug interactions ."
118371187,pancreatic disease,are,treated,a traditional approach,5,6,10,10,12,12,14,16,"Nevertheless , most patients with pancreatic disease who require resection are still treated with a traditional approach ."
118559051,acute coronary syndromes,are,treated,bivalirudin,4,6,8,8,9,9,11,11,Outcomes of patients with acute coronary syndromes who are treated with bivalirudin during percutaneous coronary intervention : an analysis from the Randomized Evaluation in PCI Linking Angiomax to Reduced Clinical Events ( REPLACE-2 ) trial .
118970663,non-Hodgkin 's lymphoma,are,treated,standard immunochemotherapy,3,5,9,9,12,12,14,15,Elderly patients with non-Hodgkin 's lymphoma ( NHL ) are often not treated with standard immunochemotherapy and this might have a negative impact on their survival .
119067050,no additional epilepsy,are,treated,anticonvulsants,33,35,37,37,38,38,40,40,"Although a great number of publications describe how PNES can be distinguished from epileptic seizures , it usually takes several years to arrive at this diagnosis , and three-quarters of patients ( with no additional epilepsy ) are treated with anticonvulsants initially ."
119163587,hematological malignancies,are,treated,are treated with intense myelo- and immunosuppressive,2,3,7,7,8,8,7,13,Patients with hematological malignancies ( HM ) are treated with intense myelo- and immunosuppressive chemotherapy regimens which favor HBV reactivation .
119403981,early ovarian cancer,are,treated,operative procedures,18,20,21,21,22,22,25,26,"Criteria for conservative surgery are well defined , in spite of this a lot of young women with early ovarian cancer are treated with radically operative procedures ."
119627241,comorbid asthma,are,treated,medication,2,3,6,6,7,7,18,18,Patients with comorbid asthma and COPD are treated with non-drug interventions according to the COPD guideline and with medication according to the asthma guideline .
119627241,comorbid asthma,are,treated,non-drug interventions,2,3,6,6,7,7,9,10,Patients with comorbid asthma and COPD are treated with non-drug interventions according to the COPD guideline and with medication according to the asthma guideline .
119728762,advanced stage III NSCLC,are,treated,combined modality therapy,3,6,7,7,9,9,11,13,Patients with locally advanced stage III NSCLC are usually treated with combined modality therapy .
119897906,structural heart disease,are,treated,beta-blockers,12,14,18,18,20,20,22,22,The present study implies that initiation of amiodarone therapy in pts with structural heart disease and AF that are concomitantly treated with beta-blockers and digitalis may have an increased risk of amiodarone-associated pro-arrhythmia .
119897906,structural heart disease,are,treated,digitalis,12,14,18,18,20,20,24,24,The present study implies that initiation of amiodarone therapy in pts with structural heart disease and AF that are concomitantly treated with beta-blockers and digitalis may have an increased risk of amiodarone-associated pro-arrhythmia .
119902152,chronic stable angina,are,treated,calcium antagonist-beta-blocker combination drug therapy,2,4,5,5,7,7,9,13,Patients with chronic stable angina are frequently treated with calcium antagonist-beta-blocker combination drug therapy .
119936989,maxillary retrognathia,are,treated,maxillary advancement,12,13,14,14,16,16,18,19,Objective : Patients with cleft lip and palate ( CLP ) and maxillary retrognathia are usually treated with maxillary advancement ( Le Fort I osteotomy ) .
119936989,cleft lip,are,treated,maxillary advancement,4,5,14,14,16,16,18,19,Objective : Patients with cleft lip and palate ( CLP ) and maxillary retrognathia are usually treated with maxillary advancement ( Le Fort I osteotomy ) .
